ID,Lat_utm,Lon_utm,Lat_deg,Lon_deg,SS-RSRP,SS-SINR,SS-RSRQ,SecArea_UEAllowed,UE_Loc
934,362400.6275,10169970.24,1.53740977,103.7630835,-120.4764844,2.396956522,-12.78099379,1,
935,362410.6275,10169970.24,1.537409822,103.7631733,-120.6772298,2.396956522,-12.78099379,1,
936,362420.6275,10169970.24,1.537409875,103.7632632,-120.9093123,2.396956522,-12.78099379,1,
937,362430.6275,10169970.24,1.537409927,103.7633531,-121.1612462,1.436891192,-13.18259067,1,
938,362440.6275,10169970.24,1.53740998,103.763443,-121.4214463,1.436891192,-13.18259067,1,
939,362450.6275,10169970.24,1.537410032,103.7635328,-121.6982695,1.436891192,-13.18259067,1,YES
940,362460.6275,10169970.24,1.537410084,103.7636227,-122.0200557,0.465202312,-13.64803468,1,
941,362470.6275,10169970.24,1.537410137,103.7637126,-122.3751666,0.465202312,-13.64803468,1,
942,362480.6275,10169970.24,1.537410189,103.7638025,-122.7720202,0.465202312,-13.64803468,1,
943,362490.6275,10169970.24,1.537410241,103.7638924,-123.1991218,-0.473651685,-14.13516854,1,
944,362500.6275,10169970.24,1.537410294,103.7639822,-123.6450905,-0.473651685,-14.13516854,1,
945,362510.6275,10169970.24,1.537410346,103.7640721,-124.0886803,-1.388058824,-14.61776471,1,
946,362520.6275,10169970.24,1.537410398,103.764162,-124.5287979,-1.388058824,-14.61776471,1,
947,362530.6275,10169970.24,1.537410451,103.7642519,-124.944515,-1.388058824,-14.61776471,1,
948,362540.6275,10169970.24,1.537410503,103.7643418,-125.7450772,-2.340451613,-15.24,1,
949,362550.6275,10169970.24,1.537410556,103.7644316,-126.1599099,-3.50557047,-15.95751678,1,
950,362560.6275,10169970.24,1.537410608,103.7645215,-126.6286199,-3.50557047,-15.95751678,1,
951,362570.6275,10169970.24,1.53741066,103.7646114,-127.110996,-4.3354,-16.5943,1,
952,362580.6275,10169970.24,1.537410713,103.7647013,-127.6070062,-4.3354,-16.5943,1,
953,362590.6275,10169970.24,1.537410765,103.7647911,-128.1467937,-5.563255814,-17.59395349,1,
954,362600.6275,10169970.24,1.537410817,103.764881,-128.720672,-5.563255814,-17.59395349,1,
955,362610.6275,10169970.24,1.53741087,103.7649709,-129.3191182,-6.470909091,-18.3875,1,
956,362620.6275,10169970.24,1.537410922,103.7650608,-129.9527663,-6.470909091,-18.3875,1,
957,362630.6275,10169970.24,1.537410974,103.7651507,-130.6123996,-7.1692,-19.25,1,
958,362640.6275,10169970.24,1.537411026,103.7652405,-131.2989432,-8.205714286,-20.67,1,
959,362650.6275,10169970.24,1.537411079,103.7653304,-132.0234559,-9.006666667,-21.80666667,1,
960,362660.6275,10169970.24,1.537411131,103.7654203,-132.7671229,-9.006666667,-21.80666667,1,
961,362670.6275,10169970.24,1.537411183,103.7655102,-133.5412479,-9.506666667,-24.9,1,
962,362680.6275,10169970.24,1.537411236,103.7656001,-134.3472457,-10.455,-25.435,1,
963,362690.6275,10169970.24,1.537411288,103.7656899,-135.1766352,,,,
964,362700.6275,10169970.24,1.53741134,103.7657798,-135.9310326,,,,
965,362710.6275,10169970.24,1.537411393,103.7658697,-137.2221448,,,,
966,362720.6275,10169970.24,1.537411445,103.7659596,-138.1417633,,,,
967,362730.6275,10169970.24,1.537411497,103.7660494,-139.1017584,,,,
968,362740.6275,10169970.24,1.537411549,103.7661393,-139.9740739,,,,
969,361970.6275,10169960.24,1.537317062,103.7592187,-139.3019567,,,,
970,361980.6275,10169960.24,1.537317115,103.7593086,-138.6575291,,,,
971,361990.6275,10169960.24,1.537317167,103.7593985,-137.6724783,,,,
972,362000.6275,10169960.24,1.53731722,103.7594884,-136.8949014,,,,
973,362010.6275,10169960.24,1.537317272,103.7595782,-136.3729749,,,,
974,362020.6275,10169960.24,1.537317325,103.7596681,-135.9049606,,,,
975,362030.6275,10169960.24,1.537317378,103.759758,-135.4792119,,,,
976,362040.6275,10169960.24,1.53731743,103.7598479,-135.1041813,,,,
977,362050.6275,10169960.24,1.537317483,103.7599378,-134.7784273,-10.455,-25.435,3,
978,362060.6275,10169960.24,1.537317535,103.7600276,-134.4906223,-10.455,-25.435,3,
979,362070.6275,10169960.24,1.537317588,103.7601175,-134.2395608,-10.455,-25.435,3,
980,362080.6275,10169960.24,1.53731764,103.7602074,-134.044168,-10.455,-25.435,3,
981,362090.6275,10169960.24,1.537317693,103.7602973,-133.8835081,-9.506666667,-24.9,3,
982,362100.6275,10169960.24,1.537317745,103.7603872,-133.7667937,-9.506666667,-24.9,3,
983,362110.6275,10169960.24,1.537317798,103.760477,-133.6833942,-9.506666667,-24.9,3,
984,362120.6275,10169960.24,1.53731785,103.7605669,-133.6428451,-9.506666667,-24.9,3,
985,362130.6275,10169960.24,1.537317903,103.7606568,-133.6348561,-9.506666667,-24.9,3,
986,362140.6275,10169960.24,1.537317955,103.7607467,-134.2593191,-10.455,-25.435,3,
987,362150.6275,10169960.24,1.537318008,103.7608365,-134.3463152,-10.455,-25.435,3,
988,362160.6275,10169960.24,1.53731806,103.7609264,-134.7761203,-10.455,-25.435,3,
989,362170.6275,10169960.24,1.537318113,103.7610163,-134.9592092,-10.455,-25.435,3,
990,362180.6275,10169960.24,1.537318165,103.7611062,-135.9062574,,,,
991,362190.6275,10169960.24,1.537318218,103.7611961,-136.18814,,,,
992,362200.6275,10169960.24,1.53731827,103.7612859,-137.3059276,,,,
993,362210.6275,10169960.24,1.537318323,103.7613758,-138.3308781,,,,
994,362220.6275,10169960.24,1.537318375,103.7614657,-136.184424,,,,
995,362230.6275,10169960.24,1.537318427,103.7615556,-134.9681545,-10.455,-25.435,,
996,362240.6275,10169960.24,1.53731848,103.7616455,-133.0337926,-9.506666667,-24.9,1,
997,362250.6275,10169960.24,1.537318532,103.7617353,-131.2531662,-8.205714286,-20.67,1,
998,362260.6275,10169960.24,1.537318585,103.7618252,-129.6381735,-6.470909091,-18.3875,1,
999,362270.6275,10169960.24,1.537318637,103.7619151,-127.6407433,-4.3354,-16.5943,1,
1000,362280.6275,10169960.24,1.53731869,103.762005,-126.3927903,-3.50557047,-15.95751678,1,
1001,362290.6275,10169960.24,1.537318742,103.7620948,-125.2761675,-2.340451613,-15.24,1,
1002,362300.6275,10169960.24,1.537318795,103.7621847,-124.2926159,-1.388058824,-14.61776471,1,
1003,362310.6275,10169960.24,1.537318847,103.7622746,-123.0737147,-0.473651685,-14.13516854,1,
1004,362320.6275,10169960.24,1.537318899,103.7623645,-122.310833,0.465202312,-13.64803468,1,
1005,362330.6275,10169960.24,1.537318952,103.7624544,-121.3150864,1.436891192,-13.18259067,1,
1006,362340.6275,10169960.24,1.537319004,103.7625442,-120.4673001,2.396956522,-12.78099379,1,
1007,362350.6275,10169960.24,1.537319057,103.7626341,-119.997981,3.286066667,-12.4244,1,
1008,362360.6275,10169960.24,1.537319109,103.762724,-119.6173001,3.286066667,-12.4244,1,
1009,362370.6275,10169960.24,1.537319162,103.7628139,-119.2350864,3.286066667,-12.4244,1,
1010,362380.6275,10169960.24,1.537319214,103.7629037,-119.450833,3.286066667,-12.4244,1,
1011,362390.6275,10169960.24,1.537319266,103.7629936,-119.4737147,3.286066667,-12.4244,1,
1012,362400.6275,10169960.24,1.537319319,103.7630835,-119.5926159,3.286066667,-12.4244,1,
1013,362410.6275,10169960.24,1.537319371,103.7631734,-119.8061675,3.286066667,-12.4244,1,
1014,362420.6275,10169960.24,1.537319424,103.7632633,-120.0527903,2.396956522,-12.78099379,1,
1015,362430.6275,10169960.24,1.537319476,103.7633531,-120.3207433,2.396956522,-12.78099379,1,
1016,362440.6275,10169960.24,1.537319528,103.763443,-120.5781735,2.396956522,-12.78099379,1,
1017,362450.6275,10169960.24,1.537319581,103.7635329,-120.8831662,2.396956522,-12.78099379,1,
1018,362460.6275,10169960.24,1.537319633,103.7636228,-121.2337926,1.436891192,-13.18259067,1,
1019,362470.6275,10169960.24,1.537319685,103.7637127,-121.6281545,1.436891192,-13.18259067,1,
1020,362480.6275,10169960.24,1.537319738,103.7638025,-122.034424,0.465202312,-13.64803468,1,
1021,362490.6275,10169960.24,1.53731979,103.7638924,-122.4908781,0.465202312,-13.64803468,1,
1022,362500.6275,10169960.24,1.537319842,103.7639823,-122.9459276,0.465202312,-13.64803468,1,
1023,362510.6275,10169960.24,1.537319895,103.7640722,-123.38814,-0.473651685,-14.13516854,1,
1024,362520.6275,10169960.24,1.537319947,103.764162,-123.8362574,-0.473651685,-14.13516854,1,
1025,362530.6275,10169960.24,1.53732,103.7642519,-124.2492092,-1.388058824,-14.61776471,1,
1026,362540.6275,10169960.24,1.537320052,103.7643418,-124.7061203,-1.388058824,-14.61776471,1,
1027,362550.6275,10169960.24,1.537320104,103.7644317,-125.4963152,-2.340451613,-15.24,1,
1028,362560.6275,10169960.24,1.537320157,103.7645216,-125.9793191,-2.340451613,-15.24,1,
1029,362570.6275,10169960.24,1.537320209,103.7646114,-126.4748561,-3.50557047,-15.95751678,1,
1030,362580.6275,10169960.24,1.537320261,103.7647013,-127.0128451,-4.3354,-16.5943,1,
1031,362590.6275,10169960.24,1.537320314,103.7647912,-127.5833942,-4.3354,-16.5943,1,
1032,362600.6275,10169960.24,1.537320366,103.7648811,-128.1767937,-5.563255814,-17.59395349,1,
1033,362610.6275,10169960.24,1.537320418,103.764971,-128.8035081,-5.563255814,-17.59395349,1,
1034,362620.6275,10169960.24,1.53732047,103.7650608,-129.454168,-6.470909091,-18.3875,1,
1035,362630.6275,10169960.24,1.537320523,103.7651507,-130.1295608,-7.1692,-19.25,1,
1036,362640.6275,10169960.24,1.537320575,103.7652406,-130.8406223,-7.1692,-19.25,1,
1037,362650.6275,10169960.24,1.537320627,103.7653305,-131.5684273,-8.205714286,-20.67,1,
1038,362660.6275,10169960.24,1.53732068,103.7654203,-132.3241813,-9.006666667,-21.80666667,1,
1039,362670.6275,10169960.24,1.537320732,103.7655102,-133.1092119,-9.506666667,-24.9,1,
1040,362680.6275,10169960.24,1.537320784,103.7656001,-133.9149606,-9.506666667,-24.9,1,
1041,362690.6275,10169960.24,1.537320837,103.76569,-134.7529749,-10.455,-25.435,1,
1042,362700.6275,10169960.24,1.537320889,103.7657799,-135.6149014,,,,
1043,362710.6275,10169960.24,1.537320941,103.7658697,-136.3924783,,,,
1044,362720.6275,10169960.24,1.537320993,103.7659596,-137.7175291,,,,
1045,362730.6275,10169960.24,1.537321046,103.7660495,-138.6819567,,,,
1046,362740.6275,10169960.24,1.537321098,103.7661394,-139.5477371,,,,
1047,361960.6275,10169950.24,1.537226559,103.7591289,-139.4581049,,,,
1048,361970.6275,10169950.24,1.537226611,103.7592188,-138.5981076,,,,
1049,361980.6275,10169950.24,1.537226664,103.7593087,-137.9484875,,,,
1050,361990.6275,10169950.24,1.537226716,103.7593985,-136.9372332,,,,
1051,362000.6275,10169950.24,1.537226769,103.7594884,-136.1624066,,,,
1052,362010.6275,10169950.24,1.537226821,103.7595783,-135.6321486,,,,
1053,362020.6275,10169950.24,1.537226874,103.7596682,-135.1346859,,,,
1054,362030.6275,10169950.24,1.537226926,103.7597581,-134.6883375,-10.455,-25.435,3,
1055,362040.6275,10169950.24,1.537226979,103.7598479,-134.2815226,-10.455,-25.435,3,
1056,362050.6275,10169950.24,1.537227031,103.7599378,-133.6127683,-9.506666667,-24.9,3,
1057,362060.6275,10169950.24,1.537227084,103.7600277,-133.2707179,-9.506666667,-24.9,3,
1058,362070.6275,10169950.24,1.537227136,103.7601176,-132.9741401,-9.006666667,-21.80666667,3,
1059,362080.6275,10169950.24,1.537227189,103.7602074,-132.711938,-9.006666667,-21.80666667,3,
1060,362090.6275,10169950.24,1.537227241,103.7602973,-132.4831594,-9.006666667,-21.80666667,3,
1061,362100.6275,10169950.24,1.537227294,103.7603872,-132.7470062,-9.006666667,-21.80666667,3,
1062,362110.6275,10169950.24,1.537227347,103.7604771,-132.6328451,-9.006666667,-21.80666667,3,
1063,362120.6275,10169950.24,1.537227399,103.760567,-132.550218,-9.006666667,-21.80666667,3,
1064,362130.6275,10169950.24,1.537227452,103.7606568,-132.5088518,-9.006666667,-21.80666667,3,
1065,362140.6275,10169950.24,1.537227504,103.7607467,-133.0686683,-9.506666667,-24.9,3,
1066,362150.6275,10169950.24,1.537227556,103.7608366,-132.7597932,-9.006666667,-21.80666667,3,
1067,362160.6275,10169950.24,1.537227609,103.7609265,-132.8425636,-9.006666667,-21.80666667,3,
1068,362170.6275,10169950.24,1.537227661,103.7610164,-133.6275345,-9.506666667,-24.9,3,
1069,362180.6275,10169950.24,1.537227714,103.7611062,-134.5054822,-10.455,-25.435,3,
1070,362190.6275,10169950.24,1.537227766,103.7611961,-134.7474059,-10.455,-25.435,3,
1071,362200.6275,10169950.24,1.537227819,103.761286,-135.7945243,,,,
1072,362210.6275,10169950.24,1.537227871,103.7613759,-136.9682695,,,,
1073,362220.6275,10169950.24,1.537227924,103.7614657,-136.2802743,,,,
1074,362230.6275,10169950.24,1.537227976,103.7615556,-135.0123544,,,,
1075,362240.6275,10169950.24,1.537228029,103.7616455,-132.9964844,-9.006666667,-21.80666667,1,
1076,362250.6275,10169950.24,1.537228081,103.7617354,-130.4347658,-7.1692,-19.25,1,
1077,362260.6275,10169950.24,1.537228134,103.7618253,-128.7993892,-5.563255814,-17.59395349,1,
1078,362270.6275,10169950.24,1.537228186,103.7619151,-127.3125887,-4.3354,-16.5943,1,
1079,362280.6275,10169950.24,1.537228238,103.762005,-125.6765906,-2.340451613,-15.24,1,
1080,362290.6275,10169950.24,1.537228291,103.7620949,-124.5035573,-1.388058824,-14.61776471,1,
1081,362300.6275,10169950.24,1.537228343,103.7621848,-123.0755275,-0.473651685,-14.13516854,1,
1082,362310.6275,10169950.24,1.537228396,103.7622747,-122.184356,0.465202312,-13.64803468,1,
1083,362320.6275,10169950.24,1.537228448,103.7623645,-121.0716556,1.436891192,-13.18259067,1,
1084,362330.6275,10169950.24,1.537228501,103.7624544,-120.3787435,2.396956522,-12.78099379,1,
1085,362340.6275,10169950.24,1.537228553,103.7625443,-119.5265955,3.286066667,-12.4244,1,
1086,362350.6275,10169950.24,1.537228605,103.7626342,-119.055812,3.286066667,-12.4244,1,
1087,362360.6275,10169950.24,1.537228658,103.762724,-118.6765955,4.332408759,-12.05970803,1,
1088,362370.6275,10169950.24,1.53722871,103.7628139,-118.2987435,4.332408759,-12.05970803,1,
1089,362380.6275,10169950.24,1.537228763,103.7629038,-118.2116556,4.332408759,-12.05970803,1,
1090,362390.6275,10169950.24,1.537228815,103.7629937,-118.214356,4.332408759,-12.05970803,1,
1091,362400.6275,10169950.24,1.537228867,103.7630836,-118.3755275,4.332408759,-12.05970803,1,
1092,362410.6275,10169950.24,1.53722892,103.7631734,-118.6135573,4.332408759,-12.05970803,1,
1093,362420.6275,10169950.24,1.537228972,103.7632633,-118.8665906,4.332408759,-12.05970803,1,
1094,362430.6275,10169950.24,1.537229025,103.7633532,-119.4525887,3.286066667,-12.4244,1,
1095,362440.6275,10169950.24,1.537229077,103.7634431,-119.7393892,3.286066667,-12.4244,1,
1096,362450.6275,10169950.24,1.537229129,103.763533,-120.0647658,2.396956522,-12.78099379,1,
1097,362460.6275,10169950.24,1.537229182,103.7636228,-120.4364844,2.396956522,-12.78099379,1,
1098,362470.6275,10169950.24,1.537229234,103.7637127,-120.8623544,2.396956522,-12.78099379,1,
1099,362480.6275,10169950.24,1.537229286,103.7638026,-121.3002743,1.436891192,-13.18259067,1,
1100,362490.6275,10169950.24,1.537229339,103.7638925,-121.7682695,1.436891192,-13.18259067,1,
1101,362500.6275,10169950.24,1.537229391,103.7639823,-122.2345243,0.465202312,-13.64803468,1,
1102,362510.6275,10169950.24,1.537229444,103.7640722,-122.6774059,0.465202312,-13.64803468,1,
1103,362520.6275,10169950.24,1.537229496,103.7641621,-123.1354822,-0.473651685,-14.13516854,1,
1104,362530.6275,10169950.24,1.537229548,103.764252,-123.5575345,-0.473651685,-14.13516854,1,
1105,362540.6275,10169950.24,1.537229601,103.7643419,-123.9925636,-0.473651685,-14.13516854,1,
1106,362550.6275,10169950.24,1.537229653,103.7644317,-124.4797932,-1.388058824,-14.61776471,1,
1107,362560.6275,10169950.24,1.537229705,103.7645216,-125.3486683,-2.340451613,-15.24,1,
1108,362570.6275,10169950.24,1.537229758,103.7646115,-125.8788518,-2.340451613,-15.24,1,
1109,362580.6275,10169950.24,1.53722981,103.7647014,-126.450218,-3.50557047,-15.95751678,1,
1110,362590.6275,10169950.24,1.537229862,103.7647913,-127.0428451,-4.3354,-16.5943,1,
1111,362600.6275,10169950.24,1.537229915,103.7648811,-127.6670062,-4.3354,-16.5943,1,YES
1112,362610.6275,10169950.24,1.537229967,103.764971,-128.3731594,-5.563255814,-17.59395349,1,
1113,362620.6275,10169950.24,1.537230019,103.7650609,-129.061938,-6.470909091,-18.3875,1,
1114,362630.6275,10169950.24,1.537230071,103.7651508,-129.7641401,-6.470909091,-18.3875,1,
1115,362640.6275,10169950.24,1.537230124,103.7652406,-130.4907179,-7.1692,-19.25,1,
1116,362650.6275,10169950.24,1.537230176,103.7653305,-131.2427683,-8.205714286,-20.67,1,
1117,362660.6275,10169950.24,1.537230228,103.7654204,-131.9115226,-8.205714286,-20.67,1,
1118,362670.6275,10169950.24,1.537230281,103.7655103,-132.6983375,-9.006666667,-21.80666667,1,
1119,362680.6275,10169950.24,1.537230333,103.7656002,-133.5146859,-9.506666667,-24.9,1,
1120,362690.6275,10169950.24,1.537230385,103.76569,-134.3521486,-10.455,-25.435,1,
1121,362700.6275,10169950.24,1.537230438,103.7657799,-135.2224066,,,,
1122,362710.6275,10169950.24,1.53723049,103.7658698,-135.9972332,,,,
1123,362720.6275,10169950.24,1.537230542,103.7659597,-137.3284875,,,,
1124,362730.6275,10169950.24,1.537230594,103.7660496,-138.2981076,,,,
1125,362740.6275,10169950.24,1.537230647,103.7661394,-139.1581049,,,,
1126,361950.6275,10169940.24,1.537136055,103.7590391,-139.5408636,,,,
1127,361960.6275,10169940.24,1.537136107,103.759129,-138.6544125,,,,
1128,361970.6275,10169940.24,1.53713616,103.7592188,-137.9394728,,,,
1129,361980.6275,10169940.24,1.537136213,103.7593087,-136.8739283,,,,
1130,361990.6275,10169940.24,1.537136265,103.7593986,-136.0757294,,,,
1131,362000.6275,10169940.24,1.537136318,103.7594885,-135.4828994,,,,
1132,362010.6275,10169940.24,1.53713637,103.7595784,-134.9235401,-10.455,-25.435,3,
1133,362020.6275,10169940.24,1.537136423,103.7596682,-134.4158392,-10.455,-25.435,3,
1134,362030.6275,10169940.24,1.537136475,103.7597581,-133.9380771,-9.506666667,-24.9,3,
1135,362040.6275,10169940.24,1.537136528,103.759848,-133.2486348,-9.506666667,-24.9,3,
1136,362050.6275,10169940.24,1.53713658,103.7599379,-132.8360028,-9.006666667,-21.80666667,3,
1137,362060.6275,10169940.24,1.537136633,103.7600277,-132.4587896,-9.006666667,-21.80666667,3,
1138,362070.6275,10169940.24,1.537136685,103.7601176,-132.1257318,-9.006666667,-21.80666667,3,
1139,362080.6275,10169940.24,1.537136738,103.7602075,-131.8357043,-8.205714286,-20.67,3,
1140,362090.6275,10169940.24,1.53713679,103.7602974,-131.5777309,-8.205714286,-20.67,3,
1141,362100.6275,10169940.24,1.537136843,103.7603873,-131.350996,-8.205714286,-20.67,3,
1142,362110.6275,10169940.24,1.537136895,103.7604771,-131.6148561,-8.205714286,-20.67,3,
1143,362120.6275,10169940.24,1.537136948,103.760567,-131.4988518,-8.205714286,-20.67,3,
1144,362130.6275,10169940.24,1.537137,103.7606569,-131.4127199,-8.205714286,-20.67,3,
1145,362140.6275,10169940.24,1.537137053,103.7607468,-131.0064051,-8.205714286,-20.67,3,
1146,362150.6275,10169940.24,1.537137105,103.7608366,-131.5600713,-8.205714286,-20.67,3,
1147,362160.6275,10169940.24,1.537137158,103.7609265,-131.6041117,-8.205714286,-20.67,3,
1148,362170.6275,10169940.24,1.53713721,103.7610164,-132.3191576,-9.006666667,-21.80666667,3,
1149,362180.6275,10169940.24,1.537137263,103.7611063,-132.456085,-9.006666667,-21.80666667,3,
1150,362190.6275,10169940.24,1.537137315,103.7611962,-133.3260178,-9.506666667,-24.9,3,
1151,362200.6275,10169940.24,1.537137368,103.761286,-134.3103277,-10.455,-25.435,3,
1152,362210.6275,10169940.24,1.53713742,103.7613759,-135.4006293,,,,
1153,362220.6275,10169940.24,1.537137473,103.7614658,-135.768769,,,,
1154,362230.6275,10169940.24,1.537137525,103.7615557,-135.0768079,,,,
1155,362240.6275,10169940.24,1.537137578,103.7616456,-132.9869962,-9.006666667,-21.80666667,,
1156,362250.6275,10169940.24,1.53713763,103.7617354,-130.3017396,-7.1692,-19.25,1,
1157,362260.6275,10169940.24,1.537137682,103.7618253,-128.2635573,-5.563255814,-17.59395349,1,
1158,362270.6275,10169940.24,1.537137735,103.7619152,-126.6950306,-3.50557047,-15.95751678,1,
1159,362280.6275,10169940.24,1.537137787,103.7620051,-125.2887435,-2.340451613,-15.24,1,
1160,362290.6275,10169940.24,1.53713784,103.7620949,-123.5872166,-0.473651685,-14.13516854,1,
1161,362300.6275,10169940.24,1.537137892,103.7621848,-122.5228367,0.465202312,-13.64803468,1,
1162,362310.6275,10169940.24,1.537137945,103.7622747,-121.2377833,1.436891192,-13.18259067,1,
1163,362320.6275,10169940.24,1.537137997,103.7623646,-120.4239576,2.396956522,-12.78099379,1,
1164,362330.6275,10169940.24,1.537138049,103.7624545,-119.4129166,3.286066667,-12.4244,1,
1165,362340.6275,10169940.24,1.537138102,103.7625443,-118.8158166,4.332408759,-12.05970803,1,
1166,362350.6275,10169940.24,1.537138154,103.7626342,-118.0833698,4.332408759,-12.05970803,1,
1167,362360.6275,10169940.24,1.537138207,103.7627241,-117.5358166,5.347071429,-11.708,1,
1168,362370.6275,10169940.24,1.537138259,103.762814,-117.3329166,5.347071429,-11.708,1,
1169,362380.6275,10169940.24,1.537138311,103.7629039,-117.1839576,5.347071429,-11.708,1,
1170,362390.6275,10169940.24,1.537138364,103.7629937,-117.2677833,5.347071429,-11.708,1,
1171,362400.6275,10169940.24,1.537138416,103.7630836,-117.4528367,5.347071429,-11.708,1,
1172,362410.6275,10169940.24,1.537138469,103.7631735,-117.6972166,5.347071429,-11.708,1,
1173,362420.6275,10169940.24,1.537138521,103.7632634,-117.9687435,5.347071429,-11.708,1,
1174,362430.6275,10169940.24,1.537138573,103.7633532,-118.2550306,4.332408759,-12.05970803,1,
1175,362440.6275,10169940.24,1.537138626,103.7634431,-118.5635573,4.332408759,-12.05970803,1,YES
1176,362450.6275,10169940.24,1.537138678,103.763533,-119.2317396,3.286066667,-12.4244,1,
1177,362460.6275,10169940.24,1.53713873,103.7636229,-119.6469962,3.286066667,-12.4244,1,
1178,362470.6275,10169940.24,1.537138783,103.7637128,-120.0968079,2.396956522,-12.78099379,1,
1179,362480.6275,10169940.24,1.537138835,103.7638026,-120.568769,2.396956522,-12.78099379,1,
1180,362490.6275,10169940.24,1.537138888,103.7638925,-121.0406293,1.436891192,-13.18259067,1,
1181,362500.6275,10169940.24,1.53713894,103.7639824,-121.5103277,1.436891192,-13.18259067,1,
1182,362510.6275,10169940.24,1.537138992,103.7640723,-121.9560178,1.436891192,-13.18259067,1,
1183,362520.6275,10169940.24,1.537139045,103.7641622,-122.386085,0.465202312,-13.64803468,1,
1184,362530.6275,10169940.24,1.537139097,103.764252,-122.8691576,0.465202312,-13.64803468,1,
1185,362540.6275,10169940.24,1.537139149,103.7643419,-123.3241117,-0.473651685,-14.13516854,1,
1186,362550.6275,10169940.24,1.537139202,103.7644318,-123.8400713,-0.473651685,-14.13516854,1,
1187,362560.6275,10169940.24,1.537139254,103.7645217,-124.3764051,-1.388058824,-14.61776471,1,
1188,362570.6275,10169940.24,1.537139306,103.7646115,-125.3127199,-2.340451613,-15.24,1,
1189,362580.6275,10169940.24,1.537139359,103.7647014,-125.9088518,-2.340451613,-15.24,1,
1190,362590.6275,10169940.24,1.537139411,103.7647913,-126.5348561,-3.50557047,-15.95751678,1,
1191,362600.6275,10169940.24,1.537139463,103.7648812,-127.240996,-4.3354,-16.5943,1,
1192,362610.6275,10169940.24,1.537139516,103.7649711,-127.9277309,-4.3354,-16.5943,1,
1193,362620.6275,10169940.24,1.537139568,103.7650609,-128.6257043,-5.563255814,-17.59395349,1,
1194,362630.6275,10169940.24,1.53713962,103.7651508,-129.3457318,-6.470909091,-18.3875,1,
1195,362640.6275,10169940.24,1.537139672,103.7652407,-130.0887896,-7.1692,-19.25,1,
1196,362650.6275,10169940.24,1.537139725,103.7653306,-130.8460028,-7.1692,-19.25,1,
1197,362660.6275,10169940.24,1.537139777,103.7654205,-131.6286348,-8.205714286,-20.67,1,
1198,362670.6275,10169940.24,1.537139829,103.7655103,-132.3180771,-9.006666667,-21.80666667,1,
1199,362680.6275,10169940.24,1.537139882,103.7656002,-133.1358392,-9.506666667,-24.9,1,
1200,362690.6275,10169940.24,1.537139934,103.7656901,-133.9835401,-9.506666667,-24.9,1,
1201,362700.6275,10169940.24,1.537139986,103.76578,-134.8628994,-10.455,-25.435,1,
1202,362710.6275,10169940.24,1.537140038,103.7658698,-135.7757294,,,,
1203,362720.6275,10169940.24,1.537140091,103.7659597,-136.5739283,,,,
1204,362730.6275,10169940.24,1.537140143,103.7660496,-137.9394728,,,,
1205,362740.6275,10169940.24,1.537140195,103.7661395,-138.9544125,,,,
1206,362750.6275,10169940.24,1.537140247,103.7662294,-139.8408636,,,,
1207,361940.6275,10169930.24,1.537045551,103.7589493,-139.7010321,,,,
1208,361950.6275,10169930.24,1.537045604,103.7590391,-138.9171087,,,,
1209,361960.6275,10169930.24,1.537045656,103.759129,-138.0359666,,,,
1210,361970.6275,10169930.24,1.537045709,103.7592189,-136.9253892,,,,
1211,361980.6275,10169930.24,1.537045761,103.7593088,-136.2432203,,,,
1212,361990.6275,10169930.24,1.537045814,103.7593986,-135.4473696,,,,
1213,362000.6275,10169930.24,1.537045866,103.7594885,-134.8358184,-10.455,-25.435,3,
1214,362010.6275,10169930.24,1.537045919,103.7595784,-134.2666261,-10.455,-25.435,3,
1215,362020.6275,10169930.24,1.537045972,103.7596683,-133.537937,-9.506666667,-24.9,3,
1216,362030.6275,10169930.24,1.537046024,103.7597582,-133.0179884,-9.506666667,-24.9,3,
1217,362040.6275,10169930.24,1.537046077,103.759848,-132.5451184,-9.006666667,-21.80666667,3,
1218,362050.6275,10169930.24,1.537046129,103.7599379,-132.0977748,-9.006666667,-21.80666667,3,
1219,362060.6275,10169930.24,1.537046182,103.7600278,-131.6945256,-8.205714286,-20.67,3,
1220,362070.6275,10169930.24,1.537046234,103.7601177,-131.3240685,-8.205714286,-20.67,3,
1221,362080.6275,10169930.24,1.537046287,103.7602076,-130.9952425,-7.1692,-19.25,3,
1222,362090.6275,10169930.24,1.537046339,103.7602974,-130.7070402,-7.1692,-19.25,3,
1223,362100.6275,10169930.24,1.537046392,103.7603873,-130.4486199,-7.1692,-19.25,3,
1224,362110.6275,10169930.24,1.537046444,103.7604772,-130.2193191,-7.1692,-19.25,3,
1225,362120.6275,10169930.24,1.537046497,103.7605671,-130.0386683,-7.1692,-19.25,3,
1226,362130.6275,10169930.24,1.537046549,103.7606569,-129.9964051,-6.470909091,-18.3875,3,
1227,362140.6275,10169930.24,1.537046602,103.7607468,-129.9024881,-6.470909091,-18.3875,3,
1228,362150.6275,10169930.24,1.537046654,103.7608367,-129.8471111,-6.470909091,-18.3875,3,
1229,362160.6275,10169930.24,1.537046707,103.7609266,-130.3907159,-7.1692,-19.25,3,
1230,362170.6275,10169930.24,1.537046759,103.7610165,-130.4240042,-7.1692,-19.25,3,
